,price
9193,1700.0
9194,3000.0
9195,2600.0
9196,3430.0
9197,1790.0
9198,4895.0
9199,1599.0
9200,3750.0
9201,2300.0
9202,1949.0
9203,2400.0
9204,2750.0
9205,2625.0
9206,4375.0
9207,3675.0
9208,1625.0
9209,2200.0
9210,2000.0
9211,1450.0
9212,4212.0
9213,1600.0
9214,1750.0
9215,1750.0
9216,1750.0
9217,2000.0
9218,4000.0
9219,2695.0
9220,1400.0
9221,3300.0
9222,1600.0
9223,3195.0
9224,1925.0
9225,2000.0
9226,2600.0
9227,2500.0
9228,3050.0
9229,3725.0
9230,1999.0
9231,1699.0
9232,4199.0
9233,2500.0
9234,2295.0
9235,2250.0
9236,2200.0
9237,1900.0
9238,2100.0
9239,2350.0
9240,3150.0
9241,5500.0
9242,1300.0
9243,2700.0
9244,2187.0
9245,2200.0
9246,3900.0
9247,3900.0
9248,2300.0
9249,2100.0
9250,2320.0
9251,3750.0
9252,2195.0
9253,1250.0
9254,2295.0
9255,2195.0
9256,5250.0
9257,1800.0
9258,1950.0
9259,2300.0
9260,2800.0
9261,2150.0
9262,2649.0
9263,3995.0
9264,3150.0
9265,3100.0
9266,1995.0
9267,1750.0
9268,1595.0
9269,2000.0
9270,2050.0
9271,2200.0
9272,1600.0
9273,2695.0
9274,2695.0
9275,3200.0
9276,2350.0
9277,2750.0
9278,2897.0
9279,3000.0
9280,3895.0
9281,4600.0
9282,7895.0
9283,2700.0
9284,3845.0
9285,2095.0
9286,2300.0
9287,1985.0
9288,2300.0
9289,1950.0
9290,4800.0
9291,2395.0
9292,3100.0
9293,1800.0
9294,1950.0
9295,2295.0
9296,2200.0
9297,3800.0
9298,3990.0
9299,1700.0
9300,2700.0
9301,3800.0
9302,2695.0
9303,2100.0
9304,1600.0
9305,1600.0
9306,5500.0
9307,3200.0
9308,5086.0
9309,2265.0
9310,4495.0
9311,1700.0
9312,2500.0
9313,5995.0
9314,1700.0
9315,2810.0
9316,3750.0
9317,1750.0
9318,2800.0
9319,2000.0
9320,2000.0
9321,2583.0
9322,2600.0
9323,3300.0
9324,3700.0
9325,2850.0
9326,2995.0
9327,2895.0
9328,1660.0
9329,3600.0
9330,3314.0
9331,2844.0
9332,1350.0
9333,2300.0
9334,1250.0
9335,4295.0
9336,2100.0
9337,1250.0
9338,4300.0
9339,1700.0
9340,2745.0
9341,2695.0
9342,1975.0
9343,2900.0
9344,1750.0
9345,2408.0
9346,2475.0
9347,2900.0
9348,3200.0
9349,2100.0
9350,1825.0
9351,2250.0
9352,2250.0
9353,2250.0
9354,2250.0
9355,2250.0
9356,2250.0
9357,2500.0
9358,2500.0
9359,2350.0
9360,2950.0
9361,1375.0
9362,2800.0
9363,2800.0
9364,3400.0
9365,2400.0
9366,4500.0
9367,1850.0
9368,2250.0
9369,3150.0
9370,1850.0
9371,1500.0
9372,2395.0
9373,3595.0
9374,2600.0
9375,7800.0
9376,12800.0
9377,2400.0
9378,2147.0
9379,3000.0
9380,2350.0
9381,8950.0
9382,3500.0
9383,7556.0
9384,4500.0
9385,6300.0
9386,5000.0
9387,1850.0
9388,14000.0
9389,2495.0
9390,5500.0
9391,5262.0
9392,2250.0
9393,6000.0
9394,1950.0
9395,2450.0
9396,1996.0
9397,10542.0
9398,4850.0
9399,9500.0
9400,4600.0
9401,2550.0
9402,3090.0
9403,10988.0
9404,2700.0
9405,4592.0
9406,1700.0
9407,3350.0
9408,1700.0
9409,3195.0
9410,3400.0
9411,3950.0
9412,2700.0
9413,2700.0
9414,4000.0
9415,2550.0
9416,3050.0
9417,2400.0
9418,3295.0
9419,2775.0
9420,3800.0
9421,3530.0
9422,7350.0
9423,3929.0
9424,4295.0
9425,3500.0
9426,3000.0
9427,3750.0
9428,2150.0
9429,4240.0
9430,2800.0
9431,2862.0
9432,4708.0
9433,1725.0
9434,2200.0
9435,4523.0
9436,2850.0
9437,6495.0
9438,3195.0
9439,3300.0
9440,2675.0
9441,2650.0
9442,3595.0
9443,3350.0
9444,3800.0
9445,2850.0
9446,2676.0
9447,2392.0
9448,2430.0
9449,2317.0
9450,2392.0
9451,2504.0
9452,3001.0
9453,2673.0
9454,2000.0
9455,4000.0
9456,2250.0
9457,2850.0
9458,3030.0
9459,2613.0
9460,4014.0
9461,3966.0
9462,3295.0
9463,3595.0
9464,1969.0
9465,2650.0
9466,2995.0
9467,2950.0
9468,1575.0
9469,4000.0
9470,3000.0
9471,2426.0
9472,10700.0
9473,2900.0
9474,5750.0
9475,11000.0
9476,2100.0
9477,1800.0
9478,2953.0
9479,3195.0
9480,2395.0
9481,3250.0
9482,2350.0
9483,1800.0
9484,2291.0
9485,3483.0
9486,4583.0
9487,2299.0
9488,5000.0
9489,5000.0
9490,2253.0
9491,3495.0
9492,2750.0
9493,1900.0
9494,8500.0
9495,3900.0
9496,3165.0
9497,2300.0
9498,2750.0
9499,1850.0
9500,2000.0
9501,1895.0
9503,2650.0
9504,3450.0
9505,3200.0
9506,3285.0
9507,2885.0
9508,3646.0
9509,2050.0
9510,2995.0
9511,2295.0
9512,3400.0
9513,3257.0
9514,3792.0
9515,3700.0
9516,1650.0
9517,3199.0
9518,2709.0
9519,3412.0
9520,3375.0
9521,1850.0
9522,2200.0
9523,3700.0
9524,3018.0
9525,2550.0
9526,3295.0
9527,3350.0
9528,4095.0
9529,1800.0
9530,2250.0
9531,2900.0
9532,2000.0
9533,3725.0
9534,4300.0
9535,4268.0
9536,3975.0
9537,3999.0
9538,8066.0
9539,2900.0
9540,2199.0
9541,2950.0
9542,1550.0
9543,2150.0
9544,3200.0
9545,5795.0
9546,2050.0
9547,3992.0
9548,4200.0
9549,3069.0
9550,2967.0
9551,4338.0
9552,2500.0
9553,3100.0
9554,2250.0
9555,4200.0
9556,2895.0
9557,2350.0
9558,4995.0
9559,2550.0
9560,1795.0
9561,2600.0
9562,1700.0
9563,2110.0
9564,2890.0
9565,2300.0
9566,2575.0
9567,4690.0
9568,1650.0
9569,2799.0
9570,3195.0
9571,1695.0
9572,5000.0
9573,2700.0
9574,1500.0
9575,3416.0
9576,3900.0
9577,6775.0
9578,2954.0
9579,1800.0
9580,1800.0
9581,2200.0
9582,1750.0
9583,3995.0
9584,2650.0
9585,3200.0
9586,2295.0
9587,5657.0
9588,2300.0
9589,2695.0
9590,3150.0
9591,2500.0
9592,6975.0
9593,1850.0
9594,1900.0
9595,1707.0
9596,4800.0
9597,4000.0
9598,1750.0
9599,5511.0
9600,2200.0
9601,2150.0
9602,3100.0
9603,2500.0
9604,3500.0
9605,8844.0
9606,1850.0
9607,1499.0
9608,1649.0
9609,2841.0
9610,1825.0
9611,2499.0
9612,2195.0
9613,3258.0
9614,2648.0
9615,2595.0
9616,2500.0
9617,2799.0
9618,2425.0
9619,1995.0
9620,1995.0
9621,3208.0
9622,2050.0
9623,1700.0
9624,2250.0
9625,4025.0
9626,3600.0
9627,7500.0
9628,3467.0
9629,2750.0
9630,2100.0
9631,1800.0
9633,2075.0
9634,2975.0
9635,3919.0
9636,2799.0
9637,2250.0
9638,4500.0
9639,2548.0
9640,2450.0
9641,1795.0
9642,2800.0
9643,1750.0
9644,2000.0
9645,3150.0
9646,3833.0
9647,4200.0
9648,2743.0
9649,1650.0
9650,3796.0
9651,1500.0
9652,3100.0
9653,2405.0
9654,1900.0
9655,1350.0
9656,5917.0
9657,1850.0
9658,2800.0
9659,2100.0
9660,3999.0
9661,1490.0
9662,2395.0
9663,1425.0
9664,2800.0
9665,1795.0
9666,4795.0
9667,2384.0
9668,1600.0
9669,2600.0
9670,1600.0
9671,2950.0
9672,3345.0
9673,1200.0
9674,10600.0
9675,3200.0
9676,2337.0
9677,2150.0
9678,3022.0
9679,2750.0
9680,2479.0
9681,2300.0
9682,2100.0
9683,1525.0
9684,2000.0
9685,1800.0
9686,2400.0
9687,3250.0
9688,2311.0
9689,2215.0
9690,1600.0
9691,2636.0
9692,2200.0
9693,3050.0
9694,1975.0
9695,1500.0
9696,2100.0
9697,2495.0
9698,2200.0
9699,1798.0
9700,1750.0
9701,3200.0
9702,2000.0
9703,5500.0
9704,2500.0
9705,4500.0
9706,2325.0
9707,1700.0
9708,1995.0
9709,5460.0
9710,2000.0
9711,4500.0
9712,6995.0
9713,1340.0
9714,5500.0
9715,3583.0
9716,1850.0
9717,3395.0
9718,3022.0
9719,1800.0
9720,3070.0
9721,3831.0
9722,3040.0
9723,2795.0
9724,1900.0
9725,2100.0
9726,2700.0
9727,2500.0
9728,3850.0
9729,2650.0
9730,3023.0
9731,2769.0
9732,2085.0
9733,8300.0
9734,3200.0
9735,2300.0
9736,2100.0
9737,2995.0
9738,6250.0
9739,2600.0
9740,2150.0
9741,3150.0
9742,5995.0
9743,4578.0
9744,1850.0
9745,3000.0
9746,3750.0
9747,1900.0
9748,3168.0
9749,5645.0
9750,1750.0
9751,2900.0
9752,3600.0
9753,2200.0
9754,3398.0
9755,1475.0
9756,2850.0
9757,2300.0
9758,1550.0
9759,3495.0
9760,4990.0
9761,1661.0
9762,2299.0
9763,1800.0
9764,2375.0
9765,2300.0
9766,2650.0
9767,4950.0
9768,1895.0
9769,1700.0
9770,1800.0
9771,1600.0
9772,7340.0
9773,5250.0
9774,3531.0
9775,3000.0
9776,1525.0
9777,2480.0
9778,1900.0
9779,2700.0
9780,4200.0
9781,3058.0
9782,2060.0
9783,2500.0
9784,1900.0
9785,2880.0
9786,3300.0
9787,4500.0
9788,3300.0
9789,1495.0
9790,11975.0
9791,2900.0
9792,3237.0
9793,2700.0
9794,2790.0
9795,2055.0
9796,1900.0
9797,1300.0
9798,6950.0
9799,2700.0
9800,2150.0
9801,2782.0
9802,2400.0
9803,5500.0
9804,4750.0
9805,3350.0
9806,4800.0
9807,2200.0
9808,2450.0
9809,2000.0
9810,1700.0
9811,3399.0
9812,3200.0
9813,12000.0
9814,2000.0
9815,2250.0
9816,2250.0
9817,3900.0
9818,2400.0
9819,4700.0
9820,1600.0
9821,1795.0
9822,2050.0
9823,4267.0
9824,4489.0
9825,2100.0
9826,2450.0
9827,4000.0
9828,2488.0
9829,1200.0
9830,2844.0
9831,2650.0
9832,2300.0
9833,4400.0
9834,4300.0
9835,5495.0
9836,2195.0
9837,4200.0
9838,2950.0
9839,3750.0
9840,3877.0
9841,1800.0
9842,2000.0
9843,1999.0
9844,4717.0
9845,2900.0
9846,2500.0
9847,2550.0
9848,2150.0
9849,3100.0
9850,2288.0
9851,1850.0
9852,1800.0
9853,1525.0
9854,3543.0
9855,2150.0
9856,3370.0
9857,1550.0
9858,2000.0
9859,2900.0
9860,2000.0
9861,4040.0
9862,2000.0
9863,5600.0
9864,3680.0
9865,4895.0
9866,4595.0
9867,2450.0
9868,1400.0
9869,3115.0
9870,5995.0
9871,2446.0
9872,2300.0
9873,2500.0
9874,1600.0
9875,7385.0
9876,2950.0
9877,3850.0
9878,1750.0
9879,7995.0
9880,9995.0
9881,1825.0
9882,2495.0
9883,5000.0
9884,1750.0
9885,2350.0
9886,5900.0
9887,4500.0
9888,3895.0
9889,2500.0
9890,3600.0
9891,3116.0
9892,2475.0
9893,2700.0
9894,2636.0
9895,2225.0
9896,5400.0
9897,3300.0
9898,2200.0
9899,1650.0
9900,2200.0
9901,3250.0
9902,2985.0
9903,3500.0
9904,2000.0
9905,2727.0
9906,2800.0
9907,3100.0
9908,3130.0
9909,1650.0
9910,2350.0
9911,2475.0
9912,2200.0
9913,2108.0
9914,2475.0
9915,3412.0
9916,2290.0
9917,2095.0
9918,1499.0
9919,1795.0
9920,3116.0
9921,1325.0
9922,1000.0
9923,2265.0
9924,1825.0
9925,5295.0
9926,1500.0
9927,1550.0
9928,4750.0
9929,1949.0
9930,1700.0
9931,1675.0
9932,1597.0
9933,2300.0
9934,3899.0
9935,2300.0
9936,2000.0
9937,4003.0
9938,8000.0
9939,4595.0
9940,1995.0
9941,3330.0
9942,3375.0
9943,3065.0
9944,2220.0
9945,2300.0
9946,3150.0
9947,2220.0
9948,2300.0
9949,2400.0
9950,2100.0
9951,2200.0
9952,1700.0
9953,1900.0
9954,2500.0
9955,2862.0
9956,1950.0
9957,4200.0
9958,3195.0
9959,2310.0
9960,2300.0
9961,2300.0
9962,2450.0
9963,2195.0
9964,2800.0
9965,2700.0
9966,2800.0
9967,4125.0
9968,2520.0
9969,2800.0
9970,3350.0
9971,1900.0
9972,2600.0
9973,2186.0
9974,1600.0
9975,1995.0
9976,2295.0
9977,2400.0
9978,3370.0
9979,3900.0
9980,2350.0
9981,2995.0
9982,1950.0
9983,1395.0
9984,1395.0
9985,2195.0
9986,2955.0
9987,2500.0
9988,2250.0
9989,2500.0
9990,2400.0
9991,2200.0
9992,1400.0
9993,3000.0
9994,2500.0
9995,3200.0
9996,2950.0
9997,3500.0
9998,1700.0
9999,1250.0
10000,3288.0
10001,2500.0
10002,2000.0
10003,2950.0
10004,3095.0
10005,2699.0
10006,2495.0
10007,2595.0
10008,2100.0
10009,2500.0
10010,4600.0
10011,1799.0
10012,1795.0
10013,2500.0
10014,1395.0
10015,3600.0
10016,3200.0
10017,1905.0
10018,2350.0
10019,1950.0
10020,2950.0
10021,5029.0
10022,2880.0
10023,1400.0
10024,2500.0
10025,3595.0
10026,2350.0
10027,2100.0
10028,2300.0
10029,4000.0
10030,3300.0
10031,4900.0
10032,2450.0
10033,2698.0
10034,3200.0
10035,5000.0
10036,3150.0
10037,4425.0
10038,3245.0
10039,8195.0
10040,3595.0
10041,2150.0
10042,2706.0
10043,2850.0
10044,2195.0
10045,1900.0
10046,1949.0
10047,3200.0
10048,3300.0
10049,1730.0
10050,2220.0
10051,2850.0
10052,3330.0
10053,6400.0
10054,2220.0
10055,2875.0
10056,2400.0
10057,2900.0
10058,1500.0
10059,2220.0
10060,2249.0
10061,1790.0
10062,2995.0
10063,1750.0
10064,2800.0
10065,3370.0
10066,1800.0
10067,2050.0
10068,2500.0
10069,2249.0
10070,1750.0
10071,1400.0
10072,1850.0
10073,2450.0
10074,2495.0
10075,1750.0
10076,2200.0
10077,2475.0
10078,1800.0
10079,2575.0
10080,2950.0
10081,2000.0
10082,1650.0
10083,3649.0
10084,2400.0
10085,3100.0
10086,1995.0
10087,1895.0
10088,2995.0
10089,3985.0
10090,2050.0
10091,2700.0
10092,3095.0
10093,6857.0
10094,2995.0
10095,2195.0
10096,5477.0
10097,2350.0
10098,2500.0
10099,1640.0
10100,4000.0
10101,2295.0
10102,2100.0
10103,2595.0
10104,1800.0
10105,3066.0
10106,3450.0
10107,1875.0
10108,2995.0
10109,1650.0
10110,3190.0
10111,5000.0
10112,4350.0
10113,1300.0
10114,2500.0
10115,2375.0
10116,2600.0
10117,1625.0
10118,2795.0
10119,2700.0
10120,3160.0
10121,2900.0
10122,1900.0
10123,4300.0
10124,2900.0
10125,1594.0
10126,2795.0
10127,4100.0
10128,2795.0
10129,2395.0
10130,5091.0
10131,1250.0
10132,2795.0
10133,2950.0
10134,2300.0
10135,2150.0
10136,1600.0
10137,4100.0
10138,2800.0
10139,2300.0
10140,3160.0
10141,4995.0
10142,1900.0
10143,3600.0
10144,3595.0
10145,2500.0
10146,1700.0
10147,3400.0
10148,2300.0
10149,2550.0
10150,5500.0
10151,2400.0
10152,2400.0
10153,2350.0
10154,2400.0
10155,2950.0
10156,4995.0
10157,3400.0
10158,2000.0
10159,2500.0
10160,2195.0
10161,2900.0
10162,2495.0
10163,1800.0
10164,3995.0
10165,2300.0
10166,1350.0
10167,5575.0
10168,1850.0
10169,2000.0
10170,8500.0
10171,1800.0
10172,2650.0
10173,2500.0
10174,3095.0
10175,3380.0
10176,1950.0
10177,4895.0
10178,4950.0
10179,1500.0
10180,3495.0
10181,2100.0
10182,1995.0
10183,4495.0
10184,1750.0
10185,2500.0
10186,1195.0
10187,6000.0
10188,2732.0
10189,2400.0
10190,3650.0
10191,2099.0
10192,1825.0
10193,2550.0
10194,2545.0
10195,8495.0
10196,2195.0
10197,2800.0
10198,2800.0
10199,2195.0
10200,2250.0
10201,2250.0
10202,2250.0
10203,2250.0
10204,2250.0
10205,2950.0
10206,10000.0
10207,2250.0
10208,2500.0
10209,2250.0
10210,2350.0
10211,2500.0
10212,1850.0
10213,4500.0
10214,3400.0
10215,2400.0
10216,4100.0
10217,2350.0
10218,2625.0
10219,1499.0
10220,1595.0
10221,11660.0
10222,2700.0
10223,2450.0
10224,2750.0
10225,2000.0
10226,2600.0
10227,2300.0
10228,3900.0
10229,1900.0
10230,2295.0
10231,3350.0
10232,3500.0
10233,2395.0
10234,3150.0
10235,2700.0
10236,2500.0
10237,2295.0
10238,2195.0
10239,3450.0
10240,3950.0
10241,12500.0
10243,15000.0
10244,11000.0
10245,2450.0
10246,4800.0
10247,2400.0
10248,3000.0
10249,4995.0
10250,2500.0
10251,7995.0
10252,4500.0
10253,9300.0
10254,2750.0
10255,3000.0
10256,2450.0
10257,2400.0
10258,1950.0
10259,11000.0
10260,4458.0
10261,10995.0
10262,3300.0
10263,4195.0
10264,4350.0
10265,5850.0
10266,2300.0
10267,3645.0
10268,6450.0
10269,4300.0
10270,7000.0
10271,10750.0
10272,7295.0
10273,5850.0
10274,3500.0
10275,4575.0
10276,1795.0
10277,2695.0
10278,14999.0
10279,2400.0
10280,2300.0
10281,2500.0
10282,1700.0
10283,3450.0
10284,4971.0
10285,7350.0
10286,3700.0
10287,2300.0
10288,6600.0
10289,7500.0
10290,1500.0
10291,3500.0
10292,2875.0
10293,6900.0
10294,3795.0
10295,3200.0
10296,2900.0
10297,5395.0
10298,3800.0
10299,2695.0
10300,2675.0
10301,4745.0
10302,3300.0
10303,3600.0
10304,4714.0
10305,3222.0
10306,2658.0
10307,5344.0
10308,5500.0
10309,2500.0
10310,4600.0
10311,2150.0
10312,2225.0
10313,2590.0
10314,3150.0
10315,4995.0
10316,6995.0
10317,3850.0
10318,2450.0
10319,1500.0
10320,1810.0
10321,2300.0
10322,2600.0
10323,1450.0
10324,2300.0
10325,2100.0
10326,3300.0
10327,1725.0
10328,13000.0
10329,3395.0
10330,3750.0
10331,2704.0
10332,2500.0
10333,7995.0
10334,2841.0
10335,2750.0
10336,3925.0
10337,3750.0
10338,2200.0
10339,2195.0
10340,2704.0
10341,2875.0
10342,3500.0
10343,2500.0
10344,3000.0
10345,2500.0
10346,5999.0
10347,2300.0
10348,5840.0
10349,1800.0
10350,2475.0
10351,2429.0
10352,3170.0
10353,3575.0
10354,2500.0
10355,3450.0
10356,5995.0
10357,3250.0
10358,4300.0
10359,2195.0
10360,6000.0
10361,4290.0
10362,3200.0
10363,3125.0
10364,3300.0
10365,2700.0
10366,8500.0
10367,2900.0
10368,4518.0
10369,2500.0
10370,5800.0
10371,2850.0
10372,2650.0
10373,6354.0
10374,9900.0
10375,2350.0
10376,2492.0
10377,8871.0
10378,3100.0
10379,2708.0
10380,1975.0
10381,3560.0
10382,2550.0
10383,3500.0
10384,4250.0
10385,3193.0
10386,8700.0
10387,3442.0
10388,5000.0
10389,5325.0
10390,1600.0
10391,3330.0
10392,2800.0
10393,2900.0
10394,3500.0
10395,4500.0
10396,1450.0
10397,2800.0
10398,4200.0
10399,3654.0
10400,3499.0
10401,3395.0
10402,2999.0
10403,4300.0
10404,1300.0
10405,4311.0
10406,2350.0
10407,1400.0
10408,5950.0
10409,3060.0
10410,6995.0
10411,1950.0
10412,1750.0
10413,3025.0
10414,2400.0
10415,4000.0
10416,1850.0
10417,2395.0
10418,2400.0
10419,2050.0
10420,9000.0
10421,5380.0
10422,3763.0
10423,2495.0
10424,1795.0
10425,3644.0
10426,4800.0
10427,2499.0
10428,2750.0
10429,1600.0
10431,2361.0
10432,2795.0
10433,1800.0
10434,5800.0
10435,2495.0
10436,3295.0
10437,1975.0
10438,3250.0
10439,3200.0
10440,1700.0
10441,2000.0
10442,3130.0
10443,5995.0
10444,3800.0
10445,2999.0
10446,3500.0
10447,1850.0
10448,2900.0
10449,2695.0
10450,3550.0
10451,2167.0
10452,2285.0
10453,3325.0
10454,1600.0
10455,6000.0
10456,2100.0
10457,2300.0
10458,1950.0
10459,3799.0
10460,2900.0
10461,4700.0
10462,1864.0
10463,1925.0
10464,1650.0
10465,3109.0
10466,1999.0
10467,1917.0
10468,2850.0
10469,6895.0
10470,3200.0
10471,4100.0
10472,2050.0
10473,2550.0
10474,4000.0
10475,2250.0
10476,5495.0
10477,3795.0
10478,2650.0
10479,2350.0
10480,1995.0
10481,3466.0
10482,2800.0
10483,3250.0
10484,2500.0
10485,2650.0
10486,2150.0
10487,2499.0
10488,2550.0
10489,2109.0
10490,1850.0
10491,5059.0
10492,2700.0
10493,2400.0
10494,3942.0
10495,1795.0
10496,2538.0
10497,2911.0
10498,2418.0
10499,3150.0
10500,1950.0
10501,6000.0
10502,1750.0
10503,10285.0
10504,2200.0
10505,2599.0
10506,2100.0
10507,4200.0
10508,3400.0
10509,1650.0
10510,1708.0
10511,2350.0
10512,3200.0
10513,2384.0
10514,10500.0
10515,4350.0
10516,1795.0
10517,3750.0
10518,3500.0
10519,4500.0
10520,2300.0
10521,2300.0
10522,2199.0
10523,2200.0
10524,1895.0
10525,2900.0
10526,2300.0
10527,3000.0
10528,3400.0
10529,2350.0
10530,2895.0
10531,2899.0
10532,1900.0
10533,4170.0
10534,2050.0
10535,2195.0
10536,4350.0
10537,3000.0
10538,3650.0
10539,2250.0
10540,1535.0
10541,2200.0
10542,2750.0
10543,3450.0
10544,3800.0
10545,3371.0
10546,3428.0
10547,3000.0
10548,3950.0
10549,2499.0
10550,3222.0
10551,3022.0
10552,4022.0
10553,2795.0
10554,1875.0
10555,1599.0
10556,1975.0
10557,2050.0
10558,3111.0
10559,2631.0
10560,2800.0
10561,6000.0
10562,2395.0
10563,2050.0
10564,3070.0
10565,3400.0
10566,6500.0
10567,1700.0
10568,3350.0
10569,2175.0
10570,2175.0
10571,4944.0
10572,1600.0
10573,3600.0
10574,2000.0
10575,4017.0
10576,1895.0
10577,2700.0
10578,2895.0
10579,3599.0
10580,5077.0
10581,2300.0
10582,2790.0
10596,2995.0
10597,2475.0
10598,17500.0
10599,2100.0
10600,1695.0
10601,2295.0
10602,2295.0
10603,2600.0
10604,2150.0
10605,3375.0
10606,2350.0
10607,2125.0
10608,1525.0
10609,3000.0
10610,3650.0
10611,3750.0
10612,3450.0
10613,3100.0
10614,3350.0
10615,3850.0
10616,2369.0
10617,3416.0
10618,1800.0
10619,2475.0
10620,2400.0
10621,1695.0
10622,2550.0
10623,3600.0
10624,1800.0
10625,1971.0
10626,1775.0
10627,2400.0
10628,3450.0
10629,2290.0
10630,2450.0
10631,2200.0
10632,2100.0
10633,1350.0
10634,1750.0
10635,6350.0
10636,3950.0
10637,1600.0
10638,2800.0
10639,3160.0
10640,2350.0
10641,3200.0
10642,2100.0
10643,1985.0
10644,1450.0
10645,4979.0
10646,2050.0
10647,1975.0
10648,4300.0
10649,4100.0
10650,4100.0
10651,2100.0
10652,1800.0
10653,3000.0
10654,3497.0
10655,1500.0
10656,2395.0
10657,3600.0
10658,4395.0
10659,2995.0
10660,1795.0
10661,1975.0
10662,3995.0
10663,1995.0
10664,3900.0
10665,2500.0
10666,1295.0
10667,2100.0
10668,1450.0
10669,3800.0
10670,2400.0
10671,3695.0
10672,1500.0
10673,2350.0
10674,3700.0
10675,4465.0
10676,3200.0
10677,2200.0
10678,3740.0
10679,3550.0
10680,2800.0
10681,2500.0
10682,1650.0
10683,2000.0
10684,2695.0
10685,1695.0
10686,1650.0
10687,2900.0
10688,2150.0
10689,1800.0
10690,2500.0
10691,1750.0
10692,1650.0
10693,2145.0
10694,3675.0
10695,1775.0
10696,2595.0
10697,2750.0
10698,2150.0
10699,2950.0
10700,3400.0
10701,3350.0
10702,5350.0
10703,1550.0
10704,2500.0
10705,2500.0
10706,4764.0
10707,1325.0
10708,2170.0
10709,3200.0
10710,3500.0
10711,3800.0
10712,1455.0
10713,3700.0
10714,1500.0
10715,2399.0
10716,3795.0
10717,2700.0
10718,2100.0
10719,2250.0
10720,2200.0
10721,4190.0
10722,3095.0
10723,3200.0
10724,1050.0
10725,3450.0
10726,1900.0
10727,2200.0
10728,1799.0
10729,3000.0
10730,2650.0
10731,3095.0
10732,1905.0
10733,1450.0
10734,1400.0
10735,7400.0
10736,1750.0
10737,3400.0
10738,7453.0
10739,1600.0
10740,2700.0
10741,2050.0
10742,1600.0
10743,2200.0
10744,3733.0
10745,4089.0
10746,2999.0
10747,2199.0
10748,1500.0
10749,4595.0
10750,3360.0
10751,3595.0
10752,2100.0
10753,2600.0
10754,2195.0
10755,2895.0
10756,3800.0
10757,3240.0
10758,2350.0
10759,7900.0
10760,1600.0
10761,1800.0
10762,1925.0
10763,3600.0
10764,2550.0
10765,4195.0
10766,2100.0
10767,2400.0
10768,2395.0
10769,2050.0
10770,2300.0
10771,2350.0
10772,2349.0
10773,3600.0
10774,1800.0
10775,2900.0
10776,3100.0
10777,3283.0
10778,1850.0
10779,2295.0
10780,3650.0
10781,3125.0
10782,2250.0
10783,2000.0
10784,2495.0
10785,3799.0
10786,2050.0
10787,3988.0
10788,3595.0
10789,6600.0
10790,1800.0
10791,1750.0
10792,3387.0
10793,2515.0
10794,3200.0
10795,1900.0
10796,2050.0
10797,2479.0
10798,2395.0
10799,2475.0
10800,3500.0
10801,2475.0
10802,3200.0
10803,3295.0
10804,1875.0
10805,1875.0
10806,2195.0
10807,2495.0
10808,2050.0
10809,5495.0
10810,3800.0
10811,2579.0
10812,1850.0
10813,3600.0
10814,1600.0
10815,5990.0
10816,3000.0
10817,1850.0
10818,3475.0
10819,2350.0
10820,3650.0
10821,3400.0
10822,2700.0
10823,2875.0
10824,1720.0
10825,1750.0
10826,6667.0
10827,1375.0
10828,2800.0
10829,8750.0
10830,4500.0
10831,2350.0
10832,1595.0
10833,3000.0
10834,6000.0
10835,2250.0
10836,2350.0
10837,1150.0
10838,2775.0
10839,2950.0
10840,2445.0
10841,3995.0
10842,6895.0
10843,4400.0
10844,3690.0
10845,2200.0
10846,3395.0
10847,1800.0
10848,2750.0
10849,7750.0
10850,3575.0
10851,5903.0
10852,3850.0
10853,1900.0
10854,2650.0
10855,2250.0
10856,1650.0
10857,2400.0
10858,2795.0
10859,2745.0
10860,3000.0
10861,2150.0
10862,2600.0
10863,2450.0
10864,5918.0
10865,2150.0
10866,2695.0
10867,2975.0
10868,2979.0
10869,1190.0
10870,3090.0
10871,3975.0
10872,2000.0
10873,2000.0
10874,1695.0
10875,2042.0
10876,2200.0
10877,3695.0
10878,2200.0
10879,1700.0
10880,2050.0
10881,1950.0
10882,1800.0
10883,2000.0
10884,2095.0
10885,2550.0
10886,2950.0
10887,4250.0
10888,3800.0
10889,3710.0
10890,1600.0
10891,3095.0
10892,3987.0
10893,2300.0
10894,2625.0
10895,4100.0
10896,2850.0
10897,3199.0
10898,4000.0
10899,3649.0
10900,2020.0
10901,1995.0
10902,4050.0
10903,2300.0
10904,2250.0
10905,1650.0
10906,2295.0
10907,4200.0
10908,2350.0
10909,1850.0
10910,3390.0
10911,1695.0
10912,2600.0
10913,3450.0
10914,3395.0
10915,9800.0
10916,12600.0
10917,7115.0
10918,5335.0
10919,4360.0
10920,4500.0
10921,2100.0
10922,2495.0
10923,6000.0
10924,4520.0
10925,2600.0
10926,5740.0
10927,11500.0
10928,3095.0
10929,4800.0
10930,2289.0
10931,2200.0
10932,1800.0
10933,2195.0
10934,3100.0
10935,4000.0
10936,2595.0
10937,2875.0
10938,2200.0
10939,2050.0
10940,3258.0
10941,3490.0
10942,11995.0
10943,2600.0
10944,2795.0
10945,2500.0
10946,3700.0
10947,1800.0
10948,2800.0
10949,5450.0
10950,3500.0
10951,6200.0
10952,3000.0
10953,2295.0
10954,3500.0
10956,7995.0
10957,5815.0
10958,2250.0
10959,3410.0
